START_DATE,CCN
2016-07-04,106
2016-07-05,99
2016-07-06,98
2016-07-07,101
2016-07-08,105
2016-07-09,98
2016-07-10,119
2016-07-11,110
2016-07-12,112
2016-07-13,118
2016-07-14,104
2016-07-15,136
2016-07-16,120
2016-07-17,97
2016-07-18,117
2016-07-19,117
2016-07-20,125
2016-07-21,115
2016-07-22,132
2016-07-23,107
2016-07-24,102
2016-07-25,112
2016-07-26,92
2016-07-27,119
2016-07-28,80
2016-07-29,134
2016-07-30,113
2016-07-31,114
2016-08-01,113
2016-08-02,95
2016-08-03,101
2016-08-04,95
2016-08-05,97
2016-08-06,93
2016-08-07,98
2016-08-08,89
2016-08-09,84
2016-08-10,94
2016-08-11,92
2016-08-12,105
2016-08-13,105
2016-08-14,89
2016-08-15,88
2016-08-16,119
2016-08-17,113
2016-08-18,103
2016-08-19,94
2016-08-20,110
2016-08-21,106
2016-08-22,114
2016-08-23,106
2016-08-24,91
2016-08-25,101
2016-08-26,128
2016-08-27,128
2016-08-28,118
2016-08-29,86
2016-08-30,119
2016-08-31,90
2016-09-01,104
2016-09-02,97
2016-09-03,109
2016-09-04,109
2016-09-05,92
2016-09-06,124
2016-09-07,94
2016-09-08,92
2016-09-09,116
2016-09-10,117
2016-09-11,110
2016-09-12,98
2016-09-13,86
2016-09-14,91
2016-09-15,115
2016-09-16,146
2016-09-17,137
2016-09-18,86
2016-09-19,85
2016-09-20,126
2016-09-21,124
2016-09-22,112
2016-09-23,131
2016-09-24,113
2016-09-25,112
2016-09-26,109
2016-09-27,107
2016-09-28,109
2016-09-29,119
2016-09-30,92
2016-10-01,111
2016-10-02,92
2016-10-03,109
2016-10-04,105
2016-10-05,93
2016-10-06,114
2016-10-07,115
2016-10-08,109
2016-10-09,99
2016-10-10,102
2016-10-11,111
2016-10-12,77
2016-10-13,95
2016-10-14,129
2016-10-15,117
2016-10-16,122
2016-10-17,123
2016-10-18,95
2016-10-19,134
2016-10-20,129
2016-10-21,142
2016-10-22,122
2016-10-23,118
2016-10-24,128
2016-10-25,108
2016-10-26,107
2016-10-27,115
2016-10-28,132
2016-10-29,120
2016-10-30,126
2016-10-31,124
2016-11-01,104
2016-11-02,97
2016-11-03,80
2016-11-04,96
2016-11-05,118
2016-11-06,107
2016-11-07,116
2016-11-08,103
2016-11-09,93
2016-11-10,117
2016-11-11,100
2016-11-12,93
2016-11-13,102
2016-11-14,107
2016-11-15,100
2016-11-16,80
2016-11-17,92
2016-11-18,116
2016-11-19,121
2016-11-20,92
2016-11-21,124
2016-11-22,114
2016-11-23,113
2016-11-24,64
2016-11-25,113
2016-11-26,121
2016-11-27,99
2016-11-28,131
2016-11-29,117
2016-11-30,103
2016-12-01,111
2016-12-02,129
2016-12-03,97
2016-12-04,86
2016-12-05,111
2016-12-06,76
2016-12-07,83
2016-12-08,108
2016-12-09,97
2016-12-10,101
2016-12-11,83
2016-12-12,91
2016-12-13,107
2016-12-14,132
2016-12-15,99
2016-12-16,126
2016-12-17,100
2016-12-18,123
2016-12-19,92
2016-12-20,101
2016-12-21,110
2016-12-22,100
2016-12-23,133
2016-12-24,86
2016-12-25,45
2016-12-26,69
2016-12-27,90
2016-12-28,109
2016-12-29,108
2016-12-30,106
2016-12-31,88
2017-01-01,91
2017-01-02,96
2017-01-03,93
2017-01-04,91
2017-01-05,98
2017-01-06,86
2017-01-07,76
2017-01-08,75
2017-01-09,83
2017-01-10,74
2017-01-11,89
2017-01-12,109
2017-01-13,105
2017-01-14,82
2017-01-15,103
2017-01-16,96
2017-01-17,114
2017-01-18,99
2017-01-19,107
2017-01-20,98
2017-01-21,92
2017-01-22,102
2017-01-23,90
2017-01-24,120
2017-01-25,101
2017-01-26,120
2017-01-27,118
2017-01-28,113
2017-01-29,111
2017-01-30,101
2017-01-31,68
2017-02-01,85
2017-02-02,76
2017-02-03,83
2017-02-04,102
2017-02-05,87
2017-02-06,84
2017-02-07,97
2017-02-08,78
2017-02-09,77
2017-02-10,73
2017-02-11,75
2017-02-12,71
2017-02-13,93
2017-02-14,81
2017-02-15,74
2017-02-16,80
2017-02-17,105
2017-02-18,96
2017-02-19,99
2017-02-20,90
2017-02-21,98
2017-02-22,81
2017-02-23,97
2017-02-24,107
2017-02-25,72
2017-02-26,78
2017-02-27,77
2017-02-28,73
2017-03-01,71
2017-03-02,64
2017-03-03,84
2017-03-04,78
2017-03-05,70
2017-03-06,76
2017-03-07,80
2017-03-08,75
2017-03-09,74
2017-03-10,84
2017-03-11,67
2017-03-12,61
2017-03-13,71
2017-03-14,46
2017-03-15,65
2017-03-16,66
2017-03-17,73
2017-03-18,70
2017-03-19,59
2017-03-20,95
2017-03-21,77
2017-03-22,78
2017-03-23,71
2017-03-24,84
2017-03-25,87
2017-03-26,80
2017-03-27,91
2017-03-28,74
2017-03-29,77
2017-03-30,75
2017-03-31,82
2017-04-01,94
2017-04-02,75
2017-04-03,75
2017-04-04,85
2017-04-05,86
2017-04-06,73
2017-04-07,85
2017-04-08,76
2017-04-09,105
2017-04-10,96
2017-04-11,86
2017-04-12,88
2017-04-13,81
2017-04-14,100
2017-04-15,113
2017-04-16,84
2017-04-17,91
2017-04-18,69
2017-04-19,102
2017-04-20,88
2017-04-21,87
2017-04-22,92
2017-04-23,95
2017-04-24,84
2017-04-25,93
2017-04-26,89
2017-04-27,95
2017-04-28,115
2017-04-29,114
2017-04-30,79
2017-05-01,78
2017-05-02,91
2017-05-03,97
2017-05-04,73
2017-05-05,138
2017-05-06,101
2017-05-07,99
2017-05-08,108
2017-05-09,89
2017-05-10,111
2017-05-11,82
2017-05-12,110
2017-05-13,82
2017-05-14,80
2017-05-15,100
2017-05-16,81
2017-05-17,94
2017-05-18,96
2017-05-19,96
2017-05-20,107
2017-05-21,102
2017-05-22,97
2017-05-23,95
2017-05-24,109
2017-05-25,102
2017-05-26,113
2017-05-27,117
2017-05-28,110
2017-05-29,106
2017-05-30,108
2017-05-31,94
2017-06-01,93
2017-06-02,92
2017-06-03,95
2017-06-04,87
2017-06-05,108
2017-06-06,93
2017-06-07,94
2017-06-08,99
2017-06-09,107
2017-06-10,87
2017-06-11,91
2017-06-12,91
2017-06-13,80
2017-06-14,92
2017-06-15,109
2017-06-16,101
2017-06-17,104
2017-06-18,90
2017-06-19,92
2017-06-20,101
2017-06-21,90
2017-06-22,109
2017-06-23,131
2017-06-24,111
2017-06-25,84
2017-06-26,100
2017-06-27,78
2017-06-28,111
2017-06-29,88
2017-06-30,89
2017-07-01,93
2017-07-02,97
2017-07-03,97
2017-07-04,92
2017-07-05,97
2017-07-06,83
2017-07-07,94
2017-07-08,123
2017-07-09,98
2017-07-10,92
2017-07-11,91
2017-07-12,109
2017-07-13,79
2017-07-14,108
2017-07-15,96
2017-07-16,87
2017-07-17,98
2017-07-18,86
2017-07-19,104
2017-07-20,75
2017-07-21,90
2017-07-22,80
2017-07-23,95
2017-07-24,84
2017-07-25,82
2017-07-26,73
2017-07-27,102
2017-07-28,71
2017-07-29,89
2017-07-30,112
2017-07-31,100
2017-08-01,104
2017-08-02,68
2017-08-03,79
2017-08-04,96
2017-08-05,94
2017-08-06,83
2017-08-07,106
2017-08-08,77
2017-08-09,93
2017-08-10,74
2017-08-11,93
2017-08-12,88
2017-08-13,78
2017-08-14,87
2017-08-15,95
2017-08-16,88
2017-08-17,101
2017-08-18,94
2017-08-19,104
2017-08-20,74
2017-08-21,97
2017-08-22,90
2017-08-23,104
2017-08-24,112
2017-08-25,108
2017-08-26,103
2017-08-27,95
2017-08-28,75
2017-08-29,85
2017-08-30,75
2017-08-31,81
2017-09-01,100
2017-09-02,77
2017-09-03,89
2017-09-04,70
2017-09-05,87
2017-09-06,82
2017-09-07,82
2017-09-08,94
2017-09-09,103
2017-09-10,70
2017-09-11,88
2017-09-12,97
2017-09-13,100
2017-09-14,100
2017-09-15,90
2017-09-16,105
2017-09-17,114
2017-09-18,103
2017-09-19,89
2017-09-20,88
2017-09-21,84
2017-09-22,105
2017-09-23,119
2017-09-24,114
2017-09-25,113
2017-09-26,98
2017-09-27,85
2017-09-28,89
2017-09-29,101
2017-09-30,103
2017-10-01,97
2017-10-02,79
2017-10-03,62
2017-10-04,85
2017-10-05,103
2017-10-06,83
2017-10-07,107
2017-10-08,94
2017-10-09,87
2017-10-10,93
2017-10-11,82
2017-10-12,97
2017-10-13,108
2017-10-14,100
2017-10-15,116
2017-10-16,105
2017-10-17,96
2017-10-18,86
2017-10-19,73
2017-10-20,99
2017-10-21,110
2017-10-22,104
2017-10-23,117
2017-10-24,96
2017-10-25,97
2017-10-26,82
2017-10-27,85
2017-10-28,99
2017-10-29,81
2017-10-30,111
2017-10-31,113
2017-11-01,92
2017-11-02,83
2017-11-03,83
2017-11-04,68
2017-11-05,71
2017-11-06,67
2017-11-07,76
2017-11-08,70
2017-11-09,101
2017-11-10,97
2017-11-11,82
2017-11-12,73
2017-11-13,88
2017-11-14,91
2017-11-15,83
2017-11-16,76
2017-11-17,107
2017-11-18,92
2017-11-19,95
2017-11-20,98
2017-11-21,95
2017-11-22,106
2017-11-23,50
2017-11-24,97
2017-11-25,117
2017-11-26,100
2017-11-27,104
2017-11-28,111
2017-11-29,87
2017-11-30,88
2017-12-01,83
2017-12-02,104
2017-12-03,90
2017-12-04,75
2017-12-05,104
2017-12-06,86
2017-12-07,73
2017-12-08,99
2017-12-09,75
2017-12-10,90
2017-12-11,102
2017-12-12,87
2017-12-13,93
2017-12-14,87
2017-12-15,103
2017-12-16,78
2017-12-17,78
2017-12-18,91
2017-12-19,78
2017-12-20,97
2017-12-21,73
2017-12-22,95
2017-12-23,76
2017-12-24,74
2017-12-25,44
2017-12-26,62
2017-12-27,67
2017-12-28,70
2017-12-29,74
2017-12-30,59
2017-12-31,65
2018-01-01,47
2018-01-02,75
2018-01-03,72
2018-01-04,44
2018-01-05,67
2018-01-06,55
2018-01-07,48
2018-01-08,67
2018-01-09,116
2018-01-10,86
2018-01-11,98
2018-01-12,87
2018-01-13,79
2018-01-14,83
2018-01-15,71
2018-01-16,84
2018-01-17,83
2018-01-18,89
2018-01-19,114
2018-01-20,119
2018-01-21,71
2018-01-22,106
2018-01-23,91
2018-01-24,77
2018-01-25,90
2018-01-26,79
2018-01-27,80
2018-01-28,91
2018-01-29,100
2018-01-30,58
2018-01-31,83
2018-02-01,66
2018-02-02,73
2018-02-03,71
2018-02-04,59
2018-02-05,76
2018-02-06,75
2018-02-07,73
2018-02-08,87
2018-02-09,65
2018-02-10,74
2018-02-11,78
2018-02-12,92
2018-02-13,79
2018-02-14,84
2018-02-15,82
2018-02-16,85
2018-02-17,79
2018-02-18,67
2018-02-19,77
2018-02-20,105
2018-02-21,83
2018-02-22,66
2018-02-23,70
2018-02-24,79
2018-02-25,91
2018-02-26,89
2018-02-27,75
2018-02-28,75
2018-03-01,84
2018-03-02,82
2018-03-03,68
2018-03-04,60
2018-03-05,74
2018-03-06,61
2018-03-07,67
2018-03-08,66
2018-03-09,90
2018-03-10,72
2018-03-11,72
2018-03-12,86
2018-03-13,72
2018-03-14,73
2018-03-15,78
2018-03-16,76
2018-03-17,80
2018-03-18,78
2018-03-19,82
2018-03-20,77
2018-03-21,41
2018-03-22,71
2018-03-23,77
2018-03-24,85
2018-03-25,58
2018-03-26,82
2018-03-27,68
2018-03-28,93
2018-03-29,88
2018-03-30,73
2018-03-31,77
2018-04-01,81
2018-04-02,67
2018-04-03,85
2018-04-04,83
2018-04-05,81
2018-04-06,86
2018-04-07,88
2018-04-08,62
2018-04-09,93
2018-04-10,52
2018-04-11,79
2018-04-12,82
2018-04-13,75
2018-04-14,67
2018-04-15,73
2018-04-16,80
2018-04-17,99
2018-04-18,75
2018-04-19,82
2018-04-20,79
2018-04-21,84
2018-04-22,80
2018-04-23,101
2018-04-24,67
2018-04-25,82
2018-04-26,68
2018-04-27,94
2018-04-28,102
2018-04-29,64
2018-04-30,84
2018-05-01,71
2018-05-02,78
2018-05-03,85
2018-05-04,78
2018-05-05,91
2018-05-06,79
2018-05-07,99
2018-05-08,82
2018-05-09,78
2018-05-10,83
2018-05-11,92
2018-05-12,77
2018-05-13,81
2018-05-14,92
2018-05-15,104
2018-05-16,86
2018-05-17,81
2018-05-18,88
2018-05-19,70
2018-05-20,97
2018-05-21,106
2018-05-22,99
2018-05-23,80
2018-05-24,96
2018-05-25,105
2018-05-26,85
2018-05-27,81
2018-05-28,99
2018-05-29,102
2018-05-30,82
2018-05-31,105
2018-06-01,106
2018-06-02,85
2018-06-03,69
2018-06-04,83
2018-06-05,68
2018-06-06,82
2018-06-07,97
2018-06-08,84
2018-06-09,91
2018-06-10,87
2018-06-11,98
2018-06-12,99
2018-06-13,97
2018-06-14,100
2018-06-15,104
2018-06-16,123
2018-06-17,88
2018-06-18,80
2018-06-19,88
2018-06-20,108
2018-06-21,92
2018-06-22,109
2018-06-23,103
2018-06-24,106
2018-06-25,103
2018-06-26,102
2018-06-27,118
2018-06-28,105
2018-06-29,99
2018-06-30,81
2018-07-01,90
2018-07-02,95
2018-07-03,87
2018-07-04,96
2018-07-05,81
2018-07-06,85
2018-07-07,104
2018-07-08,104
2018-07-09,87
2018-07-10,81
2018-07-11,63
2018-07-12,96
2018-07-13,124
2018-07-14,101
2018-07-15,121
2018-07-16,124
2018-07-17,98
2018-07-18,97
2018-07-19,105
2018-07-20,129
2018-07-21,76
2018-07-22,90
2018-07-23,119
2018-07-24,117
2018-07-25,100
2018-07-26,104
2018-07-27,134
2018-07-28,119
2018-07-29,118
2018-07-30,110
2018-07-31,101
2018-08-01,95
2018-08-02,78
2018-08-03,110
2018-08-04,114
2018-08-05,93
2018-08-06,101
2018-08-07,96
2018-08-08,92
2018-08-09,82
2018-08-10,95
2018-08-11,104
2018-08-12,104
2018-08-13,104
2018-08-14,111
2018-08-15,128
2018-08-16,128
2018-08-17,139
2018-08-18,100
2018-08-19,116
2018-08-20,105
2018-08-21,109
2018-08-22,103
2018-08-23,106
2018-08-24,131
2018-08-25,112
2018-08-26,129
2018-08-27,129
2018-08-28,106
2018-08-29,103
2018-08-30,102
2018-08-31,96
2018-09-01,87
2018-09-02,87
2018-09-03,104
2018-09-04,93
2018-09-05,114
2018-09-06,84
2018-09-07,104
2018-09-08,94
2018-09-09,103
2018-09-10,108
2018-09-11,107
2018-09-12,127
2018-09-13,105
2018-09-14,110
2018-09-15,112
2018-09-16,118
2018-09-17,106
2018-09-18,86
2018-09-19,94
2018-09-20,105
2018-09-21,129
2018-09-22,109
2018-09-23,122
2018-09-24,110
2018-09-25,93
2018-09-26,87
2018-09-27,108
2018-09-28,116
2018-09-29,119
2018-09-30,100
2018-10-01,98
2018-10-02,92
2018-10-03,81
2018-10-04,85
2018-10-05,125
2018-10-06,116
2018-10-07,110
2018-10-08,127
2018-10-09,123
2018-10-10,91
2018-10-11,93
2018-10-12,106
2018-10-13,121
2018-10-14,119
2018-10-15,125
2018-10-16,103
2018-10-17,105
2018-10-18,98
2018-10-19,103
2018-10-20,113
2018-10-21,95
2018-10-22,102
2018-10-23,110
2018-10-24,107
2018-10-25,83
2018-10-26,110
2018-10-27,98
2018-10-28,126
2018-10-29,89
2018-10-30,85
2018-10-31,114
2018-11-01,110
2018-11-02,101
2018-11-03,99
2018-11-04,84
2018-11-05,87
2018-11-06,81
2018-11-07,112
2018-11-08,104
2018-11-09,126
2018-11-10,101
2018-11-11,71
2018-11-12,80
2018-11-13,109
2018-11-14,103
2018-11-15,74
2018-11-16,117
2018-11-17,111
2018-11-18,96
2018-11-19,115
2018-11-20,97
2018-11-21,88
2018-11-22,55
2018-11-23,82
2018-11-24,86
2018-11-25,113
2018-11-26,108
2018-11-27,90
2018-11-28,93
2018-11-29,77
2018-11-30,90
2018-12-01,85
2018-12-02,85
2018-12-03,90
2018-12-04,90
2018-12-05,84
2018-12-06,90
2018-12-07,126
2018-12-08,81
2018-12-09,92
2018-12-10,89
2018-12-11,104
2018-12-12,102
2018-12-13,89
2018-12-14,101
2018-12-15,87
2018-12-16,107
2018-12-17,101
2018-12-18,101
2018-12-19,101
2018-12-20,101
2018-12-21,106
2018-12-22,106
2018-12-23,103
2018-12-24,79
2018-12-25,49
2018-12-26,83
2018-12-27,97
2018-12-28,105
2018-12-29,90
2018-12-30,104
2018-12-31,98
2019-01-01,93
2019-01-02,91
2019-01-03,86
2019-01-04,86
2019-01-05,94
2019-01-06,96
2019-01-07,93
2019-01-08,79
2019-01-09,71
2019-01-10,97
2019-01-11,93
2019-01-12,83
2019-01-13,51
2019-01-14,76
2019-01-15,103
2019-01-16,75
2019-01-17,69
2019-01-18,87
2019-01-19,70
2019-01-20,118
2019-01-21,89
2019-01-22,111
2019-01-23,99
2019-01-24,112
2019-01-25,95
2019-01-26,74
2019-01-27,72
2019-01-28,82
2019-01-29,59
2019-01-30,68
2019-01-31,67
2019-02-01,62
2019-02-02,59
2019-02-03,80
2019-02-04,98
2019-02-05,79
2019-02-06,75
2019-02-07,88
2019-02-08,122
2019-02-09,93
2019-02-10,86
2019-02-11,69
2019-02-12,88
2019-02-13,90
2019-02-14,100
2019-02-15,105
2019-02-16,75
2019-02-17,64
2019-02-18,88
2019-02-19,81
2019-02-20,43
2019-02-21,77
2019-02-22,94
2019-02-23,71
2019-02-24,62
2019-02-25,81
2019-02-26,96
2019-02-27,70
2019-02-28,83
2019-03-01,80
2019-03-02,73
2019-03-03,75
2019-03-04,86
2019-03-05,70
2019-03-06,86
2019-03-07,80
2019-03-08,69
2019-03-09,76
2019-03-10,68
2019-03-11,85
2019-03-12,71
2019-03-13,66
2019-03-14,75
2019-03-15,89
2019-03-16,88
2019-03-17,77
2019-03-18,91
2019-03-19,73
2019-03-20,87
2019-03-21,53
2019-03-22,80
2019-03-23,101
2019-03-24,71
2019-03-25,83
2019-03-26,87
2019-03-27,73
2019-03-28,82
2019-03-29,81
2019-03-30,95
2019-03-31,60
2019-04-01,92
2019-04-02,82
2019-04-03,69
2019-04-04,81
2019-04-05,78
2019-04-06,88
2019-04-07,76
2019-04-08,95
2019-04-09,88
2019-04-10,78
2019-04-11,74
2019-04-12,85
2019-04-13,74
2019-04-14,88
2019-04-15,96
2019-04-16,80
2019-04-17,93
2019-04-18,77
2019-04-19,85
2019-04-20,93
2019-04-21,75
2019-04-22,86
2019-04-23,90
2019-04-24,98
2019-04-25,94
2019-04-26,81
2019-04-27,85
2019-04-28,92
2019-04-29,97
2019-04-30,64
2019-05-01,77
2019-05-02,71
2019-05-03,96
2019-05-04,59
2019-05-05,71
2019-05-06,99
2019-05-07,86
2019-05-08,81
2019-05-09,93
2019-05-10,85
2019-05-11,82
2019-05-12,62
2019-05-13,70
2019-05-14,84
2019-05-15,89
2019-05-16,78
2019-05-17,85
2019-05-18,100
2019-05-19,83
2019-05-20,89
2019-05-21,87
2019-05-22,119
2019-05-23,101
2019-05-24,93
2019-05-25,91
2019-05-26,81
2019-05-27,98
2019-05-28,101
2019-05-29,104
2019-05-30,99
2019-05-31,81
2019-06-01,97
2019-06-02,90
2019-06-03,90
2019-06-04,80
2019-06-05,83
2019-06-06,81
2019-06-07,96
2019-06-08,97
2019-06-09,108
2019-06-10,98
2019-06-11,93
2019-06-12,98
2019-06-13,89
2019-06-14,100
2019-06-15,87
2019-06-16,112
2019-06-17,86
2019-06-18,99
2019-06-19,88
2019-06-20,98
2019-06-21,106
2019-06-22,100
2019-06-23,98
2019-06-24,99
2019-06-25,108
2019-06-26,92
2019-06-27,87
2019-06-28,108
2019-06-29,111
2019-06-30,65
2019-07-01,80
2019-07-02,89
2019-07-03,59
2019-07-04,75
2019-07-05,107
2019-07-06,93
2019-07-07,85
2019-07-08,101
2019-07-09,97
2019-07-10,92
2019-07-11,85
2019-07-12,81
2019-07-13,91
2019-07-14,99
2019-07-15,110
2019-07-16,84
2019-07-17,97
2019-07-18,73
2019-07-19,88
2019-07-20,95
2019-07-21,88
2019-07-22,114
2019-07-23,96
2019-07-24,104
2019-07-25,106
2019-07-26,122
2019-07-27,118
2019-07-28,109
2019-07-29,106
2019-07-30,123
2019-07-31,90
2019-08-01,77
2019-08-02,85
2019-08-03,92
2019-08-04,90
2019-08-05,108
2019-08-06,90
2019-08-07,98
2019-08-08,95
2019-08-09,94
2019-08-10,85
2019-08-11,78
2019-08-12,93
