STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/1/2012,,,,0,,,60,34,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/2/2012,,,,0,,,61,34,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/3/2012,,,,0,0,,43,27,29,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/4/2012,,,,0,0,,33,15,19,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/5/2012,,,,0,0,,34,18,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/6/2012,,,,0,0,0,49,27,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/7/2012,,,,0,0,,63,34,42,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/8/2012,,,,0,,,68,36,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/9/2012,,,,0,0,,51,29,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/10/2012,,,,0.13,0,,41,30,33,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/11/2012,,,,0,0,,43,27,31,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/12/2012,,,,0.86,0,,50,29,45,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/13/2012,,,,0.02,,,60,34,36,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/14/2012,,,,0,,,42,25,32,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/15/2012,,,,0,,,38,24,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/16/2012,,,,0,,,38,18,22,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/17/2012,,,,0.08,0,,45,22,44,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/18/2012,,,,0.12,0,,60,39,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/19/2012,,,,0,0,,45,18,24,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/20/2012,,,,0,0,,42,24,36,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/21/2012,,,,0.32,0.7,,38,28,33,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/22/2012,,,,0,0,1,34,28,30,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/23/2012,,,,0,0,,35,28,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/24/2012,,,,0.04,,,46,33,44,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/25/2012,,,,0,0,,59,33,37,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/26/2012,,,,0,0,,52,35,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/27/2012,,,,0.21,0,,63,39,63,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/28/2012,,,,0.2,0,0,66,31,41,0,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/29/2012,,,,0,,,56,28,30,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/30/2012,,,,0,0,,51,29,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",1/31/2012,,,,0,0,,48,32,42,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/1/2012,,,,0.03,0,,66,39,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/2/2012,,,,0.05,0,,71,41,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/3/2012,,,,0.01,0,,60,33,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/4/2012,,,,0,0,0,57,30,36,0,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/5/2012,,,,0.08,,,47,35,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/6/2012,,,,0,0,,47,26,28,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/7/2012,,,,0,0,,52,26,36,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/8/2012,,,,0,0,,57,29,36,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/9/2012,,,,0.08,0,,46,30,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/10/2012,,,,0,0,,49,27,37,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/11/2012,,,,0.11,,,46,32,35,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/13/2012,,,,0,0,,33,22,29,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/14/2012,,,,0,0,,51,27,29,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/15/2012,,,,0,0,,56,29,45,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/16/2012,,,,0,0,,56,36,43,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/17/2012,,,,0.08,,,49,38,42,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/18/2012,,,,0,,,53,31,33,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/19/2012,,,,0,,,60,27,39,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/20/2012,,,,0,,,45,32,35,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/21/2012,,,,0,0,,53,26,32,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/22/2012,,,,0,0,,52,32,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/23/2012,,,,0,0,,64,39,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/24/2012,,,,0.13,0,,68,47,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/25/2012,,,,0.23,,,58,38,38,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/26/2012,,,,0,,,48,33,37,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/27/2012,,,,0,0,,51,28,34,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/28/2012,,,,0,0,,65,33,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/29/2012,,,,0,0,,60,34,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/1/2012,,,,1.62,0,,59,38,57,,,1,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/2/2012,,,,0,,,72,38,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/3/2012,,,,1.86,,,74,48,57,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/4/2012,,,,0.02,,,63,40,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/5/2012,,,,0,0,,51,27,35,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/6/2012,,,,0,0,,48,25,35,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/7/2012,,,,0,0,,49,33,44,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/8/2012,,,,0,0,,68,42,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/9/2012,,,,0,,,76,46,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/10/2012,,,,0,0,0,61,32,38,0,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/11/2012,,,,0,,,54,30,40,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/12/2012,,,,0,0,,66,39,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/13/2012,,,,0,0,,72,40,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/14/2012,,,,0,0,,82,54,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/15/2012,,,,0,0,,82,50,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/16/2012,,,,0,0,,83,49,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/17/2012,,,,0.03,,,61,45,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/18/2012,,,,0.02,,,78,48,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/19/2012,,,,0,0,,72,51,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/20/2012,,,,0.1,0,,79,52,63,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/21/2012,,,,0,0,,75,57,59,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/22/2012,,,,0,0,,74,56,61,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/23/2012,,,,0,0,,79,55,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/24/2012,,,,0,,,87,60,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/25/2012,,,,0.36,,,62,52,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/26/2012,,,,0,0,,62,48,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/27/2012,,,,0,0,,62,31,36,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/28/2012,,,,0,0,,60,34,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/29/2012,,,,0,0,,75,47,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/30/2012,,,,0,,,66,38,44,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/31/2012,,,,0,,,58,44,50,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/1/2012,,,,0,,,66,46,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/2/2012,,,,0.13,,,66,48,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/3/2012,,,,0,,,62,37,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/4/2012,,,,0,,,74,46,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/5/2012,,,,0,,,79,46,50,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/7/2012,,,,0,,,70,42,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/8/2012,,,,0,,,72,38,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/9/2012,,,,0,,,72,41,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/10/2012,,,,0,,,69,42,47,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/11/2012,,,,0,,,68,40,42,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/12/2012,,,,0,,,56,41,45,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/13/2012,,,,0,,,61,41,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/14/2012,,,,0,,,70,39,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/15/2012,,,,0,,,78,49,65,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/16/2012,,,,0,,,86,61,69,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/17/2012,,,,0,,,89,65,71,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/18/2012,,,,0,,,78,57,58,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/19/2012,,,,0.08,,,59,48,53,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/20/2012,,,,0,,,73,48,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/21/2012,,,,0,,,76,55,64,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/22/2012,,,,0.18,,,83,50,50,,,,1,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/23/2012,,,,1.34,,,50,41,41,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/24/2012,,,,0.06,,,49,41,46,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/25/2012,,,,0,,,63,39,48,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/26/2012,,,,0,,,71,48,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/27/2012,,,,0.02,,,67,49,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/29/2012,,,,0.25,,,57,43,49,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/30/2012,,,,0,,,73,46,51,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/1/2012,,,,0.18,,,68,51,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/2/2012,,,,0.01,,,85,62,64,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/3/2012,,,,0,,,75,55,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/4/2012,,,,0,,,83,56,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/5/2012,,,,0.01,,,84,62,68,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/6/2012,,,,0,,,83,60,60,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/7/2012,,,,0,,,73,54,59,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/8/2012,,,,0,,,73,58,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/9/2012,,,,0.46,,,73,62,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/10/2012,,,,0.4,,,75,54,57,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/11/2012,,,,0,,,68,49,57,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/12/2012,,,,0,,,74,49,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/13/2012,,,,0,,,82,48,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/14/2012,,,,0.1,,,81,60,61,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/15/2012,,,,0.93,,,73,61,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/16/2012,,,,0.1,,,81,62,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/17/2012,,,,0,,,84,62,63,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/18/2012,,,,0,,,77,50,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/19/2012,,,,0,,,80,49,54,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/20/2012,,,,0,,,86,54,65,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/21/2012,,,,0.18,,,85,51,65,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/22/2012,,,,0,,,76,64,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/23/2012,,,,0.05,,,80,65,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/24/2012,,,,0.03,,,81,65,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/25/2012,,,,0.02,,,84,69,74,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/26/2012,,,,0,,,90,64,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/27/2012,,,,0,,,90,68,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/28/2012,,,,0.12,,,91,69,75,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/29/2012,,,,0,,,93,74,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/30/2012,,,,0.46,,,91,67,69,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/31/2012,,,,0,,,85,67,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/1/2012,,,,0,,,86,66,71,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/2/2012,,,,1.65,,,81,51,64,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/3/2012,,,,0,,,75,55,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/4/2012,,,,0,,,81,59,68,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/5/2012,,,,0,,,75,58,59,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/6/2012,,,,0,,,71,53,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/7/2012,,,,0,,,76,56,65,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/8/2012,,,,0,,,82,57,69,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/9/2012,,,,0,,,87,59,79,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/10/2012,,,,0,,,92,63,81,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/11/2012,,,,0,,,94,68,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/12/2012,,,,0.11,,,90,68,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/13/2012,,,,0.14,,,78,69,71,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/14/2012,,,,0,,,82,66,67,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/15/2012,,,,0,,,83,61,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/17/2012,,,,0,,,83,56,65,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/18/2012,,,,0.16,,,78,61,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/19/2012,,,,0.06,,,71,62,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/20/2012,,,,0,,,91,70,81,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/21/2012,,,,0,,,98,74,85,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/22/2012,,,,0,,,99,80,85,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/23/2012,,,,0.08,,,101,68,75,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/24/2012,,,,0,,,94,66,76,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/25/2012,,,,0,,,96,67,76,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/26/2012,,,,0,,,87,61,65,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/27/2012,,,,0,,,82,64,69,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/28/2012,,,,0,,,89,65,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/29/2012,,,,0,,,94,77,83,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/30/2012,,,,0.65,,,103,70,77,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/1/2012,,,,0,,,95,75,85,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/4/2012,,,,0.12,,,94,72,75,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/5/2012,,,,0,,,98,75,85,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/6/2012,,,,0,,,99,74,85,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/7/2012,,,,0,,,100,81,86,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/8/2012,,,,0,,,104,83,89,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/9/2012,,,,0.4,,,104,72,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/10/2012,,,,0,,,87,72,77,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/11/2012,,,,0.5,,,92,69,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/12/2012,,,,0,,,89,67,71,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/13/2012,,,,0,,,89,71,74,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/14/2012,,,,0.07,,,90,68,68,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/15/2012,,,,0.1,,,88,68,79,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/16/2012,,,,0.05,,,95,74,80,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/17/2012,,,,0,,,95,74,81,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/18/2012,,,,0,,,100,79,84,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/19/2012,,,,0.5,,,103,74,81,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/20/2012,,,,1.13,,,95,73,74,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/21/2012,,,,0.35,,,80,65,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/22/2012,,,,0.18,,,70,66,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/23/2012,,,,0,,,84,70,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/24/2012,,,,0,,,88,74,80,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/25/2012,,,,0,,,90,69,74,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/26/2012,,,,0,,,89,71,77,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/27/2012,,,,0,,,98,74,81,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/28/2012,,,,0,,,92,73,81,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/29/2012,,,,0.03,,,94,71,76,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/30/2012,,,,0,,,90,70,79,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/31/2012,,,,0,,,90,72,76,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/1/2012,,,,0.08,,,89,72,74,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/2/2012,,,,0,,,92,71,77,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/3/2012,,,,0,,,94,73,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/4/2012,,,,0,,,94,76,79,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/5/2012,,,,0,,,97,79,81,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/6/2012,,,,0.06,,,97,75,79,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/7/2012,,,,0,,,92,76,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/8/2012,,,,0,,,89,73,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/9/2012,,,,0,,,91,73,79,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/10/2012,,,,0.11,,,95,71,71,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/11/2012,,,,0.81,,,87,69,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/12/2012,,,,0.05,,,90,69,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/13/2012,,,,0,,,87,67,75,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/14/2012,,,,0.15,,,91,71,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/15/2012,,,,0,,,90,71,75,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/16/2012,,,,0,,,86,67,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/17/2012,,,,0,,,90,69,75,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/18/2012,,,,0.19,,,93,66,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/19/2012,,,,0,,,86,66,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/20/2012,,,,0.16,,,76,66,69,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/21/2012,,,,0.18,,,83,62,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/22/2012,,,,0.17,,,85,64,68,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/23/2012,,,,0,,,86,66,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/24/2012,,,,0,,,87,66,69,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/25/2012,,,,0,,,80,69,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/26/2012,,,,0.05,,,80,70,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/27/2012,,,,0.36,,,83,69,71,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/28/2012,,,,0.04,,,90,71,74,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/29/2012,,,,0,,,93,66,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/30/2012,,,,0,,,87,65,70,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/31/2012,,,,0,,,91,70,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/1/2012,,,,0,,,96,73,83,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/2/2012,,,,0.1,,,93,73,76,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/3/2012,,,,1.05,,,84,72,75,,,1,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/4/2012,,,,0.01,,,87,73,76,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/5/2012,,,,0,,,91,76,78,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/6/2012,,,,0,,,91,75,76,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/7/2012,,,,0.17,,,84,68,74,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/8/2012,,,,0,,,91,73,76,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/9/2012,,,,0.82,,,91,59,65,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/10/2012,,,,0,,,81,60,62,,,,,,,,
